no_seq_observation,id_reseau,date_observation,code_municipalite,nom,urgence,certitude,type,severite,etat,imprecision
"33882",legs02,2019/05/13 09:19:00,"53040",Saint-Roch-de-Richelieu,Future,Observé,Inondation,Modérée,Actuel,localisation
"33883",legs02,2019/05/13 09:20:00,"53052",Sorel-Tracy,Future,Observé,Inondation,Mineure,Actuel,localisation
"33884",legs02,2019/05/13 09:21:00,"71075",Terrasse-Vaudreuil,Future,Observé,Inondation,Importante,Actuel,localisation
"33885",legs02,2019/05/13 09:22:00,"71083",Vaudreuil-Dorion,Future,Observé,Inondation,Modérée,Actuel,localisation
"33886",legs02,2019/05/13 09:23:00,"71090",Vaudreuil-sur-le-Lac,Future,Observé,Inondation,Importante,Actuel,localisation
"33887",legs02,2019/05/13 09:23:00,"66023",Montréal,Future,Observé,Inondation,Extrême,Actuel,localisation
"33888",legs02,2019/05/13 09:24:00,"65005",Laval,Future,Observé,Inondation,Extrême,Actuel,localisation
"33889",legs02,2019/05/13 09:25:00,"52035",Berthierville,Future,Observé,Inondation,Modérée,Actuel,aucune
"33890",legs02,2019/05/13 09:27:00,"52050",La Visitation-de-l'Île-Dupas,Future,Observé,Inondation,Modérée,Actuel,aucune
"33891",legs02,2019/05/13 09:30:00,"52045",Saint-Ignace-de-Loyola,Future,Observé,Inondation,Importante,Actuel,aucune
"33892",legs02,2019/05/13 09:31:00,"52040",Sainte-Geneviève-de-Berthier,Future,Observé,Inondation,Mineure,Actuel,aucune
"33893",legs02,2019/05/13 09:32:00,"52055",Saint-Barthélemy,Future,Observé,Inondation,Modérée,Actuel,localisation
"33894",legs02,2019/05/13 09:33:00,"52095",Mandeville,Future,Observé,Inondation,Mineure,Actuel,localisation
"33895",legs02,2019/05/13 09:34:00,"52080",Saint-Gabriel,Future,Observé,Inondation,Mineure,Actuel,aucune
"33896",legs02,2019/05/13 09:35:00,"61050",Sainte-Mélanie,Future,Observé,Inondation,Mineure,Actuel,localisation
"33897",legs02,2019/05/13 09:36:00,"62065",Saint-Côme,Future,Observé,Inondation,Mineure,Actuel,aucune
"33898",legs02,2019/05/13 09:36:00,"62037",Rawdon,Future,Observé,Inondation,Mineure,Actuel,aucune
"33899",legs02,2019/05/13 09:36:00,"63055",Saint-Calixte,Future,Observé,Inondation,Mineure,Actuel,localisation
"33900",legs02,2019/05/13 09:37:00,"60037",L'Épiphanie,Future,Observé,Inondation,Mineure,Actuel,localisation
"33901",legs02,2019/05/13 09:37:00,"52007",Lavaltrie,Future,Observé,Inondation,Mineure,Actuel,aucune
"33902",legs02,2019/05/13 09:38:00,"52017",Lanoraie,Future,Observé,Inondation,Mineure,Actuel,aucune
"33903",legs02,2019/05/13 09:38:00,"63065",Saint-Liguori,Future,Observé,Inondation,Mineure,Actuel,localisation
"33904",legs02,2019/05/13 09:39:00,"78070",Amherst,Future,Observé,Inondation,Extrême,Actuel,localisation
"33905",legs02,2019/05/13 09:40:00,"78060",Arundel,Future,Observé,Inondation,Modérée,Actuel,localisation
"33906",legs02,2019/05/13 09:40:00,"73005",Boisbriand,Future,Observé,Inondation,Importante,Actuel,localisation
"33907",legs02,2019/05/13 09:42:00,"73030",Bois-des-Filion,Prévue,Observé,Inondation,Mineure,Actuel,localisation
"33908",legs02,2019/05/13 09:42:00,"76052",Grenville-sur-la-Rouge,Future,Observé,Inondation,Extrême,Actuel,aucune
"33909",legs02,2019/05/13 09:43:00,"76065",Harrington,Future,Observé,Inondation,Modérée,Actuel,localisation
"33910",legs02,2019/05/13 09:44:00,"79025",Kiamika,Future,Observé,Inondation,Modérée,Actuel,localisation
"33911",legs02,2019/05/13 09:45:00,"79050",L'Ascension,Future,Observé,Inondation,Mineure,Actuel,aucune
"33912",legs02,2019/05/13 09:45:00,"79078",Lac-des-Écorces,Prévue,Observé,Inondation,Modérée,Actuel,localisation
"33913",legs02,2019/05/13 09:46:00,"76020",Lachute,Future,Observé,Inondation,Modérée,Actuel,aucune
"33914",legs02,2019/05/13 09:46:00,"78055",Montcalm,Future,Observé,Inondation,Importante,Actuel,localisation
"33915",legs02,2019/05/13 09:47:00,"78102",Mont-Tremblant,Immédiate,Observé,Inondation,Mineure,Actuel,localisation
"33916",legs02,2019/05/13 09:48:00,"79030",Nominingue,Future,Observé,Inondation,Extrême,Actuel,localisation
"33917",legs02,2019/05/13 09:49:00,"79005",Notre-Dame-du-Laus,Future,Observé,Inondation,Mineure,Actuel,localisation
"33918",legs02,2019/05/13 09:50:00,"72032",Oka,Future,Observé,Inondation,Importante,Actuel,aucune
"33919",legs02,2019/05/13 09:50:00,"72020",Pointe-Calumet,Future,Observé,Inondation,Importante,Actuel,aucune
"33920",legs02,2019/05/13 09:51:00,"79037",Rivière-Rouge,Future,Observé,Inondation,Mineure,Actuel,localisation
"33921",legs02,2019/05/13 09:52:00,"79060",Lac-Saguay,Future,Observé,Inondation,Mineure,Actuel,aucune
"33922",legs02,2019/05/13 09:53:00,"79088",Mont-Laurier,Future,Observé,Inondation,Mineure,Actuel,aucune
"33923",legs02,2019/05/13 09:53:00,"79097",Ferme-Neuve,Prévue,Observé,Inondation,Mineure,Actuel,localisation
"33924",legs02,2019/05/13 09:54:00,"78065",Huberdeau,Future,Observé,Inondation,Mineure,Actuel,aucune
"33925",legs02,2019/05/13 09:55:00,"77065",Saint-Adolphe-d'Howard,Future,Observé,Inondation,Mineure,Actuel,localisation
"33926",legs02,2019/05/13 09:56:00,"78010",Val-David,Future,Observé,Inondation,Mineure,Actuel,aucune
"33927",legs02,2019/05/13 09:56:00,"78005",Val-Morin,Future,Observé,Inondation,Mineure,Actuel,localisation
"33928",legs02,2019/05/13 09:56:00,"77022",Sainte-Adèle,Future,Observé,Inondation,Mineure,Actuel,localisation
"33929",legs02,2019/05/13 09:57:00,"75045",Saint-Hippolyte,Future,Observé,Inondation,Mineure,Actuel,aucune
"33930",legs02,2019/05/13 09:57:00,"75028",Sainte-Sophie,Future,Observé,Inondation,Mineure,Actuel,aucune
"33931",legs02,2019/05/13 09:57:00,"75040",Prévost,Future,Observé,Inondation,Mineure,Actuel,localisation
"33932",legs02,2019/05/13 09:58:00,"74005",Mirabel,Immédiate,Observé,Inondation,Mineure,Actuel,aucune
"33933",legs02,2019/05/13 09:58:00,"75005",Saint-Colomban,Future,Observé,Inondation,Modérée,Actuel,localisation
"33934",legs02,2019/05/13 09:59:00,"73020",Rosemère,Future,Observé,Inondation,Mineure,Actuel,aucune
"33935",legs02,2019/05/13 10:00:00,"76008",Saint-André-d'Argenteuil,Future,Observé,Inondation,Extrême,Actuel,aucune
"33936",legs02,2019/05/13 10:00:00,"72043",Saint-Placide,Future,Observé,Inondation,Extrême,Actuel,localisation
"33937",legs02,2019/05/13 10:02:00,"72025",Saint-Joseph-du-Lac,Prévue,Observé,Inondation,Modérée,Actuel,localisation
"33938",legs02,2019/05/13 10:03:00,"72015",Sainte-Marthe-sur-le-Lac,Future,Observé,Inondation,Extrême,Actuel,aucune
"33939",legs02,2019/05/13 10:03:00,"72005",Saint-Eustache,Future,Observé,Inondation,Importante,Actuel,aucune
"33940",legs02,2019/05/13 10:04:00,"76043",Brownsburg-Chatham,Future,Observé,Inondation,Mineure,Actuel,aucune
"33941",legs02,2019/05/13 10:05:00,"76035",Wentworth,Future,Observé,Inondation,Mineure,Actuel,localisation
"33942",legs02,2019/05/13 10:06:00,"77060",Wentworth-Nord,Future,Observé,Inondation,Mineure,Actuel,aucune
"33943",legs02,2019/05/13 10:14:00,"83010",Low,Future,Observé,Inondation,Mineure,Actuel,localisation
"33944",legs02,2019/05/13 10:14:00,"82035",La Pêche,Immédiate,Observé,Inondation,Mineure,Actuel,localisation
"33945",legs02,2019/05/13 10:16:00,"37210",Batiscan,Future,Observé,Inondation,Importante,Actuel,localisation
"33946",legs02,2019/05/13 10:16:00,"37220",Champlain,Future,Observé,Inondation,Modérée,Actuel,aucune
"33947",legs02,2019/05/13 10:17:00,"51015",Louiseville,Immédiate,Observé,Inondation,Importante,Actuel,aucune
"33948",legs02,2019/05/13 10:18:00,"51008",Maskinongé,Future,Observé,Inondation,Importante,Actuel,aucune
"33949",legs02,2019/05/13 10:19:00,"37205",Sainte-Anne-de-la-Pérade,Future,Observé,Inondation,Extrême,Actuel,localisation
"33950",legs02,2019/05/13 10:20:00,"37230",Saint-Maurice,Future,Observé,Inondation,Modérée,Actuel,localisation
"33951",legs02,2019/05/13 10:20:00,"35055",Trois-Rives,Future,Observé,Inondation,Modérée,Actuel,aucune
"33952",legs02,2019/05/13 10:21:00,"37067",Trois-Rivières,Future,Observé,Inondation,Modérée,Actuel,localisation
"33953",legs02,2019/05/13 10:22:00,"51020",Yamachiche,Future,Observé,Inondation,Modérée,Actuel,localisation
"33954",legs02,2019/05/13 10:22:00,"35015",Saint-Adelphe,Future,Observé,Inondation,Mineure,Actuel,localisation
"33955",legs02,2019/05/13 10:23:00,"37245",Saint-Stanislas,Future,Observé,Inondation,Mineure,Actuel,aucune
"33956",boul10,2019/05/09 16:06:00,"92022",Dolbeau-Mistassini,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33958",legs02,2019/05/14 07:29:00,"62047",Chertsey,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33959",legs02,2019/05/14 07:31:00,"78120",Labelle,Prévue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33960",legs02,2019/05/14 07:42:00,"71083",Vaudreuil-Dorion,Future,Observé,Inondation,Modérée,Actuel,localisation
"33961",legs02,2019/05/14 07:43:00,"65005",Laval,Future,Observé,Inondation,Extrême,Actuel,localisation
"33962",legs02,2019/05/14 07:43:00,"71090",Vaudreuil-sur-le-Lac,Future,Observé,Inondation,Importante,Actuel,localisation
"33963",legs02,2019/05/14 07:44:00,"56035",Saint-Paul-de-l'Île-aux-Noix,Future,Observé,Inondation,Modérée,Actuel,aucune
"33964",legs02,2019/05/14 07:44:00,"53065",Sainte-Anne-de-Sorel,Future,Observé,Inondation,Importante,Actuel,aucune
"33965",legs02,2019/05/14 07:45:00,"71060",L'Île-Perrot,Future,Observé,Inondation,Importante,Actuel,localisation
"33966",legs02,2019/05/14 07:46:00,"70022",Beauharnois,Future,Observé,Inondation,Mineure,Actuel,localisation
"33967",legs02,2019/05/14 07:46:00,"84060",Fort-Coulonge,Future,Observé,Inondation,Extrême,Actuel,localisation
"33968",legs02,2019/05/14 07:47:00,"81017",Gatineau,Future,Observé,Inondation,Extrême,Actuel,aucune
"33969",legs02,2019/05/14 07:48:00,"85052",Laverlochère-Angliers,Future,Observé,Inondation,Mineure,Actuel,localisation
"33970",legs02,2019/05/14 07:49:00,"87005",Duparquet,Future,Observé,Inondation,Modérée,Actuel,localisation
"33971",legs02,2019/05/14 07:49:00,"87010",Rapide-Danseur,Future,Observé,Inondation,Mineure,Actuel,localisation
"33975",legs02,2019/05/07 20:15:00,"36033",Shawinigan,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33976",legs02,2019/05/01 20:24:00,"75040",Prévost,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33978",legs02,2019/05/10 20:30:00,"80145",Bowman,Prévue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33979",legs02,2019/04/15 20:31:00,"50113",Pierreville,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"33980",legs02,2019/05/08 20:35:00,"84065",Mansfield-et-Pontefract,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33981",legs02,2019/05/10 20:45:00,"77030",Piedmont,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33984",legs02,2019/05/15 16:00:00,"10043",Rimouski,Immédiate,Observé,Matières dangereuses,Modérée,Actuel,aucune
"33985",legs02,2019/05/16 06:30:00,"94928",Lac-Ministuk,Immédiate,Observé,Matières dangereuses,Modérée,Actuel,aucune
"33986",legs02,2019/05/16 19:47:00,"94928",Lac-Ministuk,Immédiate,Observé,Matières dangereuses,Modérée,Actuel,aucune
"33987",legs02,2019/05/07 20:03:00,"27050",Saint-Joseph-des-Érables,Prévue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33988",legs02,2019/04/27 20:07:00,"15013",La Malbaie,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"33989",legs02,2019/05/06 20:22:00,"61005",Saint-Paul,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33990",legs02,2019/04/28 20:24:00,"77030",Piedmont,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"33991",legs02,2019/05/01 20:29:00,"19105",Beaumont,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"33993",legs02,2019/04/22 06:35:00,"37245",Saint-Stanislas,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34001",legs02,2019/04/29 15:30:00,"39130",Saint-Samuel,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34002",legs02,2019/05/16 15:36:00,"22025",Saint-Gabriel-de-Valcartier,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34004",legs02,2019/05/22 07:56:00,"87005",Duparquet,Future,Observé,Inondation,Modérée,Actuel,localisation
"34005",legs02,2019/05/22 07:56:00,"86042",Rouyn-Noranda,Future,Observé,Inondation,Modérée,Actuel,localisation
"34006",legs02,2019/05/22 07:57:00,"80115",Boileau,Immédiate,Observé,Inondation,Modérée,Actuel,aucune
"34007",legs02,2019/05/22 07:58:00,"81017",Gatineau,Future,Observé,Inondation,Extrême,Actuel,aucune
"34008",legs02,2019/05/22 07:59:00,"80037",Papineauville,Future,Observé,Inondation,Importante,Actuel,aucune
"34009",legs02,2019/05/22 07:59:00,"71095",L'Île-Cadieux,Future,Observé,Inondation,Modérée,Actuel,aucune
"34010",legs02,2019/05/21 08:01:00,"67055",Léry,Future,Observé,Inondation,Mineure,Actuel,aucune
"34011",legs02,2019/05/22 08:02:00,"71075",Terrasse-Vaudreuil,Future,Observé,Inondation,Importante,Actuel,localisation
"34012",legs02,2019/05/22 08:03:00,"65005",Laval,Future,Observé,Inondation,Extrême,Actuel,localisation
"34014",legs02,2019/05/15 08:24:00,"73025",Lorraine,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34015",legs02,2019/05/14 13:18:00,"84015",Clarendon,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34016",legs02,2019/05/14 13:20:00,"84015",Clarendon,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34017",legs02,2019/05/03 13:22:00,"84065",Mansfield-et-Pontefract,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34018",legs02,2019/05/09 13:24:00,"16055",Saint-Urbain,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34027",legs02,2019/05/21 07:55:00,"50023",Saint-Wenceslas,Future,Observé,Mouvement de terrain,Inconnue,Actuel,aucune
"34029",legs02,2019/05/09 07:56:00,"39170",Saint-Louis-de-Blandford,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34030",legs02,2019/05/21 07:58:00,"82030",Pontiac,Future,Observé,Mouvement de terrain,Inconnue,Actuel,aucune
"34036",legs02,2019/05/23 13:48:00,"84005",Bristol,Future,Observé,Inondation,Mineure,Actuel,localisation
"34037",legs02,2019/05/23 13:49:00,"84030",Campbell's Bay,Future,Observé,Inondation,Modérée,Actuel,aucune
"34038",legs02,2019/05/23 13:50:00,"84090",Chichester,Future,Observé,Inondation,Modérée,Actuel,aucune
"34039",legs02,2019/05/23 13:51:00,"84015",Clarendon,Future,Observé,Inondation,Modérée,Actuel,localisation
"34040",legs02,2019/05/23 13:51:00,"84060",Fort-Coulonge,Future,Observé,Inondation,Importante,Actuel,localisation
"34041",legs02,2019/05/23 13:52:00,"81017",Gatineau,Future,Observé,Inondation,Extrême,Actuel,aucune
"34042",legs02,2019/05/23 13:52:00,"84035",L'Île-du-Grand-Calumet,Future,Observé,Inondation,Modérée,Actuel,aucune
"34043",legs02,2019/05/23 13:53:00,"84082",L'Isle-aux-Allumettes,Future,Observé,Inondation,Importante,Actuel,aucune
"34044",legs02,2019/05/23 13:54:00,"84065",Mansfield-et-Pontefract,Future,Observé,Inondation,Extrême,Actuel,aucune
"34045",legs02,2019/05/23 13:55:00,"80037",Papineauville,Future,Observé,Inondation,Modérée,Actuel,aucune
"34046",legs02,2019/05/23 13:56:00,"80045",Plaisance,Future,Observé,Inondation,Modérée,Actuel,aucune
"34047",legs02,2019/05/23 13:56:00,"82030",Pontiac,Future,Observé,Inondation,Extrême,Actuel,localisation
"34048",legs02,2019/05/23 13:57:00,"80078",Ripon,Future,Observé,Inondation,Modérée,Actuel,aucune
"34049",legs02,2019/05/23 13:58:00,"80027",Saint-André-Avellin,Immédiate,Observé,Inondation,Mineure,Actuel,aucune
"34050",legs02,2019/05/23 13:58:00,"84070",Waltham,Future,Observé,Inondation,Modérée,Actuel,aucune
"34051",legs02,2019/05/27 13:59:00,"71060",L'Île-Perrot,Future,Observé,Inondation,Modérée,Actuel,localisation
"34052",legs02,2019/05/23 14:00:00,"66023",Montréal,Future,Observé,Inondation,Importante,Actuel,localisation
"34053",legs02,2019/05/27 14:00:00,"65005",Laval,Future,Observé,Inondation,Extrême,Actuel,localisation
"34054",legs02,2019/05/23 14:01:00,"73005",Boisbriand,Future,Observé,Inondation,Modérée,Actuel,localisation
"34055",legs02,2019/05/23 14:01:00,"72032",Oka,Future,Observé,Inondation,Modérée,Actuel,aucune
"34056",legs02,2019/05/23 14:04:00,"72020",Pointe-Calumet,Future,Observé,Inondation,Importante,Actuel,aucune
"34057",legs02,2019/05/23 14:04:00,"76008",Saint-André-d'Argenteuil,Future,Observé,Inondation,Extrême,Actuel,aucune
"34058",legs02,2019/05/23 14:05:00,"72015",Sainte-Marthe-sur-le-Lac,Future,Observé,Inondation,Importante,Actuel,aucune
"34059",legs02,2019/05/22 14:14:00,"85090",Notre-Dame-du-Nord,Future,Observé,Mouvement de terrain,Inconnue,Actuel,aucune
"34060",legs02,2019/05/03 14:15:00,"84065",Mansfield-et-Pontefract,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34061",legs02,2019/05/17 15:11:00,"60037",L'Épiphanie,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34063",legs02,2019/05/15 09:35:00,"83065",Maniwaki,Future,Observé,Inondation,Importante,Actuel,aucune
"34065",legs02,2019/05/22 15:13:00,"96015",Franquelin,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34066",legs02,2019/05/27 15:16:00,"22040",Lac-Beauport,Prévue,Observé,Mouvement de terrain,Importante,Actuel,aucune
"34067",legs02,2019/05/24 15:19:00,"01023",Les Îles-de-la-Madeleine,Prévue,Observé,Mouvement de terrain,Inconnue,Actuel,aucune
"34068",boul10,2019/05/28 15:54:00,"93042",Alma,Future,Observé,Mouvement de terrain,Modérée,Actuel,date
"34071",legs02,2019/05/31 10:08:00,"71133",Rigaud,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34072",legs02,2019/05/06 10:11:00,"11050",Saint-Mathieu-de-Rioux,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34073",legs02,2019/05/31 10:14:00,"23027",Québec,Future,Observé,Mouvement de terrain,Inconnue,Actuel,date
"34074",legs02,2019/05/02 10:18:00,"76052",Grenville-sur-la-Rouge,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34075",legs02,2019/05/28 10:22:00,"63060",Sainte-Julienne,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34076",legs02,2019/05/26 02:00:00,"37215",Sainte-Geneviève-de-Batiscan,Prévue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34081",legs02,2019/06/03 10:46:00,"76020",Lachute,Future,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"34082",boul10,2019/05/28 13:05:00,"93042",Alma,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"34084",boul10,2019/05/28 14:00:00,"93042",Alma,Future,Observé,Mouvement de terrain,Modérée,Actuel,date
"34085",legs02,2019/05/30 15:43:00,"43027",Sherbrooke,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34086",legs02,2019/05/31 15:46:00,"25213",Lévis,Future,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"34088",legs02,2019/04/15 08:44:00,"53005",Saint-David,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"34089",legs02,2019/04/15 08:49:00,"53005",Saint-David,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"34090",legs02,2019/04/15 08:52:00,"53005",Saint-David,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"34091",legs02,2019/06/05 08:55:00,"36033",Shawinigan,Prévue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34115",legs02,2019/06/03 10:32:00,"96020",Baie-Comeau,Future,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"34116",legs02,2019/04/15 10:35:00,"60028",L'Assomption,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"34117",legs02,2019/04/15 10:41:00,"36033",Shawinigan,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"34118",legs02,2019/04/15 10:44:00,"77030",Piedmont,Future,Observé,Mouvement de terrain,Modérée,Actuel,date
"34119",legs02,2019/04/15 10:47:00,"83032",Gracefield,Future,Observé,Mouvement de terrain,Modérée,Actuel,date
